id,key,value,type 
439880467,name_base_1,State Highway 707,tiger
439880467,name_type,Blvd,tiger
439880467,reviewed,no,tiger
439880467,zip_left,29588,tiger
439880467,zip_right,29588,tiger
439880468,bridge,yes,regular
439880468,hgv,designated,regular
439880468,national_network,yes,hgv
439880468,highway,trunk,regular
439880468,lanes,2,regular
439880468,layer,1,regular
439880468,NHS,STRAHNET,regular
439880468,oneway,yes,regular
439880468,ref,US 17,regular
439880468,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
439880468,cfcc,A21,tiger
439880468,county,"Horry, SC",tiger
439880468,name_base,US Hwy 17,tiger
439880468,name_base_1,United States Highway 17,tiger
439880468,name_direction_suffix,S,tiger
439880468,name_type,Byp,tiger
439880468,reviewed,no,tiger
439880468,zip_left,29577,tiger
439880468,zip_right,29577,tiger
439880469,highway,tertiary,regular
439880469,name,Farrow Parkway,regular
439880469,oneway,yes,regular
439880469,source,TIGER;Bing,regular
439880469,county,"Horry, SC",tiger
439880469,zip,29577,tiger
439880470,highway,secondary,regular
439880470,maxspeed,40 mph,regular
439880470,name,Socastee Boulevard,regular
439880470,name_1,State Highway 707,regular
439880470,oneway,yes,regular
439880470,ref,SC 707,regular
439880470,cfcc,A31,tiger
439880470,county,"Horry, SC",tiger
439880470,name_base,Socastee,tiger
439880470,name_base_1,State Highway 707,tiger
439880470,name_type,Blvd,tiger
439880470,reviewed,no,tiger
439880470,zip_left,29588,tiger
439880470,zip_right,29588,tiger
439880471,highway,secondary,regular
439880471,name,Socastee Boulevard,regular
439880471,oneway,yes,regular
439880471,ref,SC 707,regular
439880472,highway,trunk_link,regular
439880472,oneway,yes,regular
439880473,highway,trunk_link,regular
439880473,oneway,yes,regular
439880474,highway,trunk_link,regular
439880474,oneway,yes,regular
439880475,highway,trunk_link,regular
439880475,oneway,yes,regular
439880476,highway,residential,regular
439880476,name,Macklen Road,regular
439880476,oneway,yes,regular
439880477,highway,residential,regular
439880478,highway,service,regular
439880479,highway,service,regular
439880480,highway,service,regular
439880481,highway,service,regular
439880482,highway,service,regular
439880483,highway,service,regular
439880484,highway,service,regular
439880485,highway,service,regular
439880486,highway,service,regular
439880487,highway,service,regular
439880488,highway,service,regular
439880489,highway,service,regular
439883268,highway,service,regular
439883269,highway,service,regular
439883270,highway,service,regular
439883271,highway,service,regular
439886376,highway,service,regular
439886377,highway,service,regular
439886378,landuse,residential,regular
439886379,landuse,residential,regular
439886380,landuse,residential,regular
439886381,landuse,residential,regular
439886382,landuse,residential,regular
439886383,landuse,residential,regular
440038462,highway,residential,regular
440038462,name,McCord Street,regular
440038463,highway,tertiary,regular
440038463,name,Farrow Parkway,regular
440038463,oneway,yes,regular
440038463,source,TIGER;Bing,regular
440038463,county,"Horry, SC",tiger
440038463,zip,29577,tiger
440038464,highway,residential,regular
440038464,name,Fred Nash Boulevard,regular
440038466,highway,residential,regular
440038466,name,Bluff Drive,regular
440038467,highway,residential,regular
440038467,name,Bluff Drive,regular
440038467,oneway,yes,regular
440038468,highway,residential,regular
440038468,name,Orchard Drive,regular
440038469,highway,residential,regular
440038469,name,Cart Lane,regular
440038470,highway,residential,regular
440038470,name,Francis Street,regular
440468989,landuse,grass,regular
440821539,highway,residential,regular
440821539,name,Airpark Drive,regular
440821540,highway,residential,regular
440821540,name,Cresswind Boulevard,regular
440821540,oneway,yes,regular
440821541,highway,residential,regular
440821541,name,Cresswind Boulevard,regular
440821541,oneway,yes,regular
440821542,highway,residential,regular
440821542,name,Airpark Drive,regular
440821542,oneway,yes,regular
441623832,highway,tertiary,regular
441623832,name,Palmetto Pointe Boulevard,regular
441623832,oneway,yes,regular
441632270,highway,tertiary,regular
441632270,name,Coventry Boulevard,regular
441632270,oneway,yes,regular
441929494,natural,water,regular
441929495,highway,residential,regular
441929495,name,Oak Forest Lane,regular
441929496,highway,residential,regular
441929496,name,Oak Forest Lane,regular
441929496,oneway,yes,regular
441929497,highway,residential,regular
441929497,name,Oak Forest Lane,regular
441929498,highway,residential,regular
441929498,name,Oak Forest Lane,regular
441929498,oneway,yes,regular
441931916,landuse,residential,regular
442590947,highway,track,regular
442590947,name,Jetport Road,regular
442590948,highway,track,regular
442590948,name,Jetport Road,regular
442590950,highway,track,regular
442590950,name,Jetport Road,regular
442590951,highway,service,regular
442631709,highway,track,regular
442631710,highway,service,regular
443224871,highway,tertiary,regular
443224871,name,Buracle Road,regular
443224871,name_1,State Road S-26-992,regular
443224871,cfcc,A41,tiger
443224871,county,"Horry, SC",tiger
443224871,name_base,Riverside,tiger
443224871,name_base_1,State Road S-26-992,tiger
443224871,name_type,Dr,tiger
443224871,reviewed,no,tiger
443224871,zip_left,29579,tiger
443224871,zip_right,29579,tiger
443388655,leisure,park,regular
443388655,name,Virginia Marshall Park,regular
443388656,leisure,park,regular
443388656,name,Hurl Rock Park,regular
443388657,leisure,park,regular
443388657,name,Bent Oaks Park,regular
443388658,leisure,park,regular
443388658,name,Pinner Place Park,regular
443388659,leisure,park,regular
443388659,name,Racepath Park,regular
443388660,leisure,park,regular
443388660,name,Stuart Square,regular
443388661,leisure,park,regular
443388661,name,Withers Swash Park,regular
443394978,leisure,park,regular
443394978,name,Spivey Park,regular
443394979,leisure,park,regular
443394979,name,Balsam Street Park,regular
443394980,leisure,pitch,regular
443394980,sport,volleyball,regular
443394982,leisure,park,regular
443394982,name,Breakers Park,regular
443394983,leisure,park,regular
443394983,name,Futrell Park,regular
443394984,highway,residential,regular
443394985,leisure,park,regular
443394985,name,Bathsheba Bowens Memorial Park,regular
443394987,leisure,park,regular
443394987,name,24th Avenue Park,regular
443394988,leisure,park,regular
443394988,name,Cameron Park,regular
447315069,highway,service,regular
447315071,highway,residential,regular
447315072,highway,service,regular
447315073,landuse,forest,regular
447315074,landuse,forest,regular
447319830,amenity,school,regular
447319830,name,Lakewood Elementary School,regular
447687442,name,Myrtle Beach K.O.A.,regular
447687442,tourism,camp_site,regular
447713188,landuse,forest,regular
447713190,landuse,forest,regular
447713192,landuse,forest,regular
447867427,highway,residential,regular
447867427,name,Flintlake Court,regular
447867427,oneway,yes,regular
447867428,highway,residential,regular
447867428,name,Flintlake Court,regular
447867428,oneway,yes,regular
447867429,highway,residential,regular
447867432,highway,residential,regular
447867432,name,Arrowhead Boulevard,regular
447867432,oneway,yes,regular
447867433,highway,residential,regular
447867433,name,Arrowhead Boulevard,regular
447867433,oneway,yes,regular
448512784,highway,service,regular
448512785,highway,service,regular
448512786,amenity,parking,regular
448512786,name,Parking Garage,regular
448512787,building,hotel,regular
448512789,amenity,school,regular
448512789,name,Palmetto Academy,regular
449459653,leisure,park,regular
449459653,name,Harbour Towne HOA Park,regular
449889786,highway,primary,regular
449889786,name,South Kings Highway,regular
449889786,oneway,yes,regular
449889786,ref,US 17 Business,regular
449889786,cfcc,A21,tiger
449889786,county,"Horry, SC",tiger
449889786,name_base_2,United States Highway 17 (Bus),tiger
449889789,highway,primary,regular
449889789,name,South Kings Highway,regular
449889789,oneway,yes,regular
449889789,ref,US 17 Business,regular
449889789,cfcc,A21,tiger
449889789,county,"Horry, SC",tiger
449889789,name_base_1,United States Highway 17 (Bus),tiger
449889792,highway,residential,regular
449889792,name,20th Avenue South,regular
449889792,cfcc,A41,tiger
449889792,county,"Horry, SC",tiger
449889792,name_base,20th,tiger
449889792,name_direction_suffix,S,tiger
449889792,name_type,Ave,tiger
449889792,reviewed,no,tiger
449889792,zip_left,29577,tiger
449889792,zip_left_1,29577,tiger
449889796,highway,primary,regular
449889796,name,South Kings Highway,regular
449889796,oneway,yes,regular
449889796,ref,US 17 Business,regular
449889796,cfcc,A21,tiger
449889796,county,"Horry, SC",tiger
449889796,name_base_2,United States Highway 17 (Bus),tiger
449889799,highway,primary,regular
449889799,name,South Kings Highway,regular
449889799,oneway,yes,regular
449889799,ref,US 17 Business,regular
449889799,cfcc,A21,tiger
449889799,county,"Horry, SC",tiger
449889799,name_base_1,United States Highway 17 (Bus),tiger
449889802,highway,primary,regular
449889802,name,South Kings Highway,regular
449889802,oneway,yes,regular
449889802,ref,US 17 Business,regular
449889802,cfcc,A21,tiger
449889802,county,"Horry, SC",tiger
449889802,name_base_1,United States Highway 17 (Bus),tiger
449889808,highway,primary,regular
449889808,lanes,4,regular
449889808,name,Main Street,regular
449889808,NHS,yes,regular
449889808,oneway,yes,regular
449889808,ref,US 501,regular
449889808,cfcc,A21,tiger
449889808,county,"Horry, SC",tiger
449889808,name_base,Main,tiger
449889808,name_base_1,United States Highway 501,tiger
449889808,name_type,St,tiger
449889808,reviewed,no,tiger
449889808,zip_left,29577,tiger
449889808,zip_right,29577,tiger
